positive,negative,subjective,objective,favorite_count,followers_count,friends_count,len_tweet,retweet_count,no_of_hashtags,no_of_user_mentions,viral_notviral
1,0,1,0,0,13088,12437,139,248,0,13,0
0,1,0,1,0,445,133,144,1229,35,11,1
0,1,0,1,0,8,166,144,1229,35,11,1
1,0,0,1,0,82,274,140,97,0,28,0
1,0,1,0,0,2623,2531,139,248,0,13,0
1,0,1,0,0,3395,2416,139,248,0,13,0
1,0,1,0,0,2212,3580,139,248,0,13,0
1,0,1,0,0,758,1580,139,248,0,13,0
1,0,0,1,0,1317,455,140,97,0,28,0
1,0,1,0,0,102,366,139,248,0,13,0
1,0,1,0,0,1083,967,139,248,0,13,0
0,1,0,1,0,305,702,144,1229,35,11,1
1,0,1,0,0,660,4058,139,248,0,13,0
1,0,0,1,0,174,169,139,9,0,23,0
0,1,0,1,0,727,1768,144,1229,35,11,1
1,0,1,0,0,479,763,139,248,0,13,0
0,1,0,1,0,75,501,144,1229,35,11,1
0,1,0,1,0,188,391,144,1229,35,11,1
0,1,0,1,0,1529,1639,144,1229,35,11,1
1,0,1,0,0,16681,16784,139,248,0,13,0
1,0,1,0,0,11835,13013,139,248,0,13,0
1,0,1,0,0,1205,1545,139,248,0,13,0
0,1,0,1,0,36,70,144,1229,35,11,1
0,1,0,1,3,670,258,140,1,0,0,0
0,1,0,1,0,89,223,144,1229,35,11,1
1,0,0,1,0,1336,2310,140,97,0,28,0
1,0,1,0,0,1796,1224,139,248,0,13,0
1,0,1,0,0,221,1156,139,248,0,13,0
1,0,1,0,0,1068,2632,139,248,0,13,0
0,1,0,1,0,30,401,144,1229,35,11,1
0,1,0,1,0,40,630,144,1229,35,11,1
0,1,0,1,0,193,597,144,1229,35,11,1
1,0,0,1,0,36,92,140,97,0,28,0
1,0,1,0,0,3294,4243,139,248,0,13,0
0,1,0,1,0,18,2,139,1,0,104,0
1,0,1,0,0,154,139,139,248,0,13,0
0,1,0,1,0,18,2,140,1,0,90,0
1,0,1,0,0,323,1409,139,248,0,13,0
1,0,1,0,0,1286,4648,139,248,0,13,0
1,0,0,1,0,676,643,140,97,0,28,0
0,1,0,1,0,104,1668,144,1229,35,11,1
1,0,0,1,0,11,245,140,97,0,28,0
0,1,0,1,0,679,647,144,1229,35,11,1
1,0,1,0,0,562,2025,139,248,0,13,0
1,0,1,0,0,3611,4393,139,248,0,13,0
0,1,0,1,0,65,137,144,1229,35,11,1
0,1,0,1,0,1021,253,144,1229,35,11,1
0,1,0,1,0,3610,2735,144,1229,35,11,1
1,0,1,0,0,618,1322,139,248,0,13,0
0,1,0,1,0,870,1406,144,1229,35,11,1
1,0,1,0,0,271,765,139,248,0,13,0
0,1,0,1,0,851,1606,144,1229,35,11,1
0,1,0,1,0,62,305,144,1229,35,11,1
0,1,0,1,0,69,59,144,1229,35,11,1
0,1,0,1,0,92,371,144,1229,35,11,1
0,1,0,1,0,23,28,144,1229,35,11,1
0,1,0,1,0,3391,614,144,1229,35,11,1
1,0,1,0,0,27,313,139,248,0,13,0
0,1,0,1,0,124,595,144,1229,35,11,1
0,1,0,1,0,2,42,144,1229,35,11,1
1,0,1,0,0,345,314,139,248,0,13,0
0,1,0,1,0,1522,1004,144,1229,35,11,1
0,1,0,1,0,5661,488,144,1229,35,11,1
0,1,0,1,0,1117,1406,144,1229,35,11,1
1,0,1,0,0,639,301,139,248,0,13,0
1,0,1,0,0,1826,2319,139,248,0,13,0
1,0,1,0,0,84,210,139,248,0,13,0
1,0,1,0,0,2655,2780,139,248,0,13,0
1,0,0,1,0,1144,1192,140,97,0,28,0
1,0,0,1,0,283,322,140,97,0,28,0
0,1,0,1,0,123,313,144,1229,35,11,1
0,1,0,1,0,500,500,144,1229,35,11,1
0,1,0,1,0,175,478,144,1229,35,11,1
1,0,1,0,0,807,1475,139,248,0,13,0
1,0,1,0,0,45,641,139,248,0,13,0
0,1,0,1,0,309,1030,144,1229,35,11,1
1,0,1,0,0,34,124,139,248,0,13,0
0,1,0,1,0,130,1358,144,1229,35,11,1
1,0,1,0,0,2751,4512,139,248,0,13,0
1,0,0,1,0,411,1426,140,97,0,28,0
0,1,0,1,0,528,426,144,1229,35,11,1
0,1,0,1,0,203,854,144,1229,35,11,1
0,1,0,1,0,15,225,144,1229,35,11,1
0,1,0,1,0,3051,1726,144,1229,35,11,1
1,0,0,1,0,494,473,140,97,0,28,0
1,0,0,1,0,63,244,140,97,0,28,0
1,0,1,0,0,669,560,139,248,0,13,0
0,1,0,1,0,22,157,144,1229,35,11,1
0,1,0,1,0,1676,1096,144,1229,35,11,1
0,1,0,1,0,0,15,144,1229,35,11,1
1,0,1,0,0,32131,34549,139,248,0,13,0
1,0,1,0,0,258,558,139,248,0,13,0
0,1,0,1,0,27,67,144,1229,35,11,1
0,1,0,1,0,82,80,144,1229,35,11,1
1,0,1,0,0,14,166,139,248,0,13,0
0,1,0,1,0,1090,496,144,1229,35,11,1
0,1,0,1,0,416,459,144,1229,35,11,1
1,0,1,0,0,77,172,139,248,0,13,0
0,1,0,1,0,553,70,144,1229,35,11,1
1,0,1,0,0,16,64,139,248,0,13,0
1,0,1,0,0,67,47,139,248,0,13,0
1,0,1,0,0,1748,2359,139,248,0,13,0
0,1,0,1,0,1077,1151,144,1229,35,11,1
0,1,0,1,0,62,276,144,1229,35,11,1
1,0,1,0,0,6402,6758,139,248,0,13,0
0,1,0,1,0,80,1616,144,1229,35,11,1
1,0,1,0,0,941,1507,139,248,0,13,0
1,0,0,1,0,1871,153,140,97,0,28,0
1,0,0,1,0,577,983,140,97,0,28,0
1,0,1,0,0,4702,5139,139,248,0,13,0
1,0,1,0,0,272,262,139,248,0,13,0
1,0,1,0,0,128,558,139,248,0,13,0
1,0,1,0,0,650,1749,139,248,0,13,0
1,0,1,0,0,766,2284,139,248,0,13,0
0,1,0,1,0,11,60,144,1229,35,11,1
1,0,1,0,0,424,238,139,248,0,13,0
1,0,1,0,0,2095,4993,139,248,0,13,0
1,0,1,0,0,35,162,139,248,0,13,0
0,1,0,1,0,412,156,144,1229,35,11,1
1,0,1,0,0,366,187,139,19,0,13,0
1,0,0,1,0,289,1539,140,97,0,28,0
1,0,1,0,0,1558,4483,139,248,0,13,0
0,1,0,1,0,9,192,144,1229,35,11,1
0,1,0,1,0,70,413,144,1229,35,11,1
1,0,1,0,0,2810,2684,139,248,0,13,0
1,0,1,0,0,85,124,139,248,0,13,0
0,1,0,1,0,114,424,144,1229,35,11,1
1,0,1,0,0,534,408,139,248,0,13,0
0,1,0,1,0,705,942,144,1229,35,11,1
1,0,1,0,0,275,585,139,248,0,13,0
0,1,0,1,0,284,821,144,1229,35,11,1
0,1,0,1,0,1303,3499,144,1229,35,11,1
1,0,0,1,0,3253,1924,139,9,0,23,0
0,1,0,1,0,289,1539,144,1229,35,11,1
0,1,0,1,0,579,2423,144,1229,35,11,1
0,1,0,1,0,312,1105,144,1229,35,11,1
0,1,0,1,0,432,1100,144,1229,35,11,1
1,0,1,0,0,223,1043,139,248,0,13,0
0,1,0,1,0,9,30,144,1229,35,11,1
0,1,0,1,0,41,1053,144,1229,35,11,1
1,0,1,0,0,169,1013,139,248,0,13,0
1,0,1,0,0,13,31,139,248,0,13,0
1,0,1,0,0,90542,13677,139,248,0,13,0
1,0,1,0,0,2283,4783,139,248,0,13,0
1,0,1,0,0,5,52,139,248,0,13,0
1,0,1,0,0,7653,7681,139,248,0,13,0
1,0,1,0,0,11,59,139,248,0,13,0
1,0,1,0,0,62,118,139,248,0,13,0
0,1,0,1,0,20,129,144,1229,35,11,1
1,0,1,0,0,8,15,139,248,0,13,0
1,0,1,0,0,2951,4740,139,248,0,13,0
0,1,0,1,0,378,222,144,1229,35,11,1
0,1,0,1,0,48,87,140,7,0,126,0
1,0,1,0,0,584,871,139,248,0,13,0
0,1,0,1,0,64,336,144,1229,35,11,1
0,1,0,1,0,13,38,144,1229,35,11,1
1,0,1,0,0,13388,9705,139,248,0,13,0
1,0,1,0,0,1583,3766,139,248,0,13,0
1,0,0,1,0,39,525,140,97,0,28,0
0,1,0,1,0,258,1880,144,1229,35,11,1
1,0,1,0,0,104,297,139,248,0,13,0
1,0,1,0,0,11,75,139,248,0,13,0
1,0,0,1,0,923,1104,140,97,0,28,0
1,0,1,0,0,956,1605,139,248,0,13,0
1,0,0,1,0,145,138,139,9,0,23,0
0,1,0,1,0,1643,332,144,1229,35,11,1
0,1,0,1,0,2496,64,144,1229,35,11,1
0,1,0,1,0,109,115,144,1229,35,11,1
1,0,1,0,0,4204,5001,139,248,0,13,0
1,0,1,0,0,1206,1259,139,248,0,13,0
1,0,1,0,0,3146,3786,139,248,0,13,0
1,0,1,0,0,46,228,139,248,0,13,0
1,0,1,0,0,1334,1247,139,248,0,13,0
1,0,1,0,0,7035,7020,139,248,0,13,0
0,1,0,1,0,112,389,144,1229,35,11,1
0,1,0,1,0,1536,1108,144,1229,35,11,1
1,0,1,0,0,791,253,139,248,0,13,0
1,0,1,0,0,6,100,139,248,0,13,0
1,0,1,0,0,130,980,139,248,0,13,0
1,0,1,0,0,255,186,139,19,0,13,0
1,0,1,0,0,350,877,139,248,0,13,0
1,0,1,0,0,258,875,139,248,0,13,0
1,0,0,1,0,38,77,140,97,0,28,0
1,0,1,0,0,498,2894,139,248,0,13,0
0,1,0,1,0,78,202,144,1229,35,11,1
0,1,0,1,0,18,24,144,1229,35,11,1
1,0,1,0,0,58,89,139,248,0,13,0
1,0,1,0,0,622,556,139,248,0,13,0
1,0,0,1,0,82,319,140,97,0,28,0
1,0,1,0,0,65,214,139,248,0,13,0
1,0,0,1,0,142,369,140,97,0,28,0
1,0,1,0,0,814,405,139,248,0,13,0
1,0,1,0,0,91,98,139,248,0,13,0
1,0,1,0,0,657,532,139,248,0,13,0
1,0,1,0,0,217,531,139,248,0,13,0
1,0,1,0,0,232,280,139,248,0,13,0
1,0,1,0,0,1399,1577,139,248,0,13,0
1,0,0,1,0,1047,1748,140,97,0,28,0
1,0,0,1,0,31,290,140,97,0,28,0
1,0,1,0,0,2362,2810,139,248,0,13,0
0,1,0,1,0,188,2887,144,1229,35,11,1
1,0,0,1,0,55,220,140,97,0,28,0
1,0,0,1,17,318,139,139,9,0,11,0
1,0,1,0,0,7499,8242,139,248,0,13,0
1,0,1,0,0,55,168,139,248,0,13,0
1,0,0,1,0,90,112,140,97,0,28,0
1,0,1,0,0,86,389,139,248,0,13,0
1,0,0,1,0,445,1450,140,97,0,28,0
1,0,1,0,0,213,588,139,248,0,13,0
1,0,1,0,0,1814,5002,139,248,0,13,0
0,1,0,1,0,197,345,144,1229,35,11,1
1,0,1,0,0,2898,4555,139,248,0,13,0
1,0,1,0,0,555,2440,139,248,0,13,0
0,1,0,1,0,99,89,144,1229,35,11,1
0,1,0,1,0,610,1019,144,1229,35,11,1
0,1,0,1,0,278,351,144,1229,35,11,1
1,0,1,0,0,8152,7713,139,248,0,13,0
1,0,1,0,0,3253,3610,139,248,0,13,0
0,1,0,1,0,2034,5001,144,1229,35,11,1
1,0,1,0,0,278,624,139,248,0,13,0
1,0,0,1,0,2474,455,140,97,0,28,0
1,0,1,0,0,3094,4439,139,248,0,13,0
0,1,0,1,0,132,758,144,1229,35,11,1
1,0,0,1,0,408,325,140,97,0,28,0
1,0,1,0,0,44,287,139,248,0,13,0
1,0,0,1,0,176,2036,140,97,0,28,0
1,0,1,0,0,135,85,139,248,0,13,0
1,0,1,0,0,79,274,139,248,0,13,0
1,0,1,0,0,558,1295,139,248,0,13,0
0,1,0,1,0,1025,1579,144,1229,35,11,1
1,0,1,0,0,81,2336,139,248,0,13,0
1,0,0,1,0,147,137,140,97,0,28,0
1,0,1,0,0,3636,4667,139,248,0,13,0
1,0,1,0,0,55,845,139,248,0,13,0
1,0,1,0,0,51,402,139,248,0,13,0
1,0,1,0,0,17,176,139,248,0,13,0
1,0,1,0,0,13578,13495,139,248,0,13,0
1,0,1,0,0,62,230,139,248,0,13,0
1,0,0,1,0,459,499,140,97,0,28,0
1,0,1,0,0,120266,88194,139,248,0,13,0
0,1,0,1,0,2110,2209,144,1229,35,11,1
1,0,1,0,0,433404,41682,139,248,0,13,0
0,1,0,1,0,2285,1913,144,1229,35,11,1
0,1,0,1,0,268,1163,144,1229,35,11,1
1,0,0,1,0,2034,5001,140,97,0,28,0
1,0,1,0,0,18,319,139,19,0,13,0
0,1,0,1,0,43,60,144,1229,35,11,1
1,0,0,1,0,680,2389,140,97,0,28,0
0,1,0,1,0,409,1052,144,1229,35,11,1
0,1,0,1,0,483,104,144,1229,35,11,1
1,0,0,1,0,360,1818,140,97,0,28,0
1,0,0,1,0,463,1674,140,97,0,28,0
0,1,0,1,0,69,465,144,1229,35,11,1
1,0,1,0,0,3599,3987,139,248,0,13,0
0,1,0,1,0,81,186,144,1229,35,11,1
1,0,0,1,0,1271,676,140,97,0,28,0
1,0,1,0,0,1157,2628,139,248,0,13,0
0,1,0,1,0,28,356,144,1229,35,11,1
1,0,0,1,452,61499,762,139,97,0,11,0
1,0,1,0,0,1528,938,139,248,0,13,0
0,1,0,1,0,194,1777,144,1229,35,11,1
0,1,0,1,0,1133,2100,144,1229,35,11,1
1,0,1,0,0,2929,3761,139,248,0,13,0
0,1,0,1,0,54934,9799,144,1229,35,11,1
0,1,0,1,0,90,564,144,1229,35,11,1
0,1,0,1,0,246,722,144,1229,35,11,1
0,1,0,1,0,30,166,144,1229,35,11,1
1,0,1,0,0,170,1153,139,248,0,13,0
0,1,0,1,0,60,159,144,1229,35,11,1
1,0,1,0,0,21726,21160,139,248,0,13,0
0,1,0,1,0,676,643,144,1229,35,11,1
0,1,0,1,0,304,452,144,1229,35,11,1
0,1,0,1,0,565,841,144,1229,35,11,1
0,1,0,1,0,50,204,144,1229,35,11,1
0,1,0,1,0,136,459,144,1229,35,11,1
1,0,1,0,0,54,86,139,19,0,13,0
1,0,1,0,0,680,1461,139,248,0,13,0
1,0,1,0,0,6517,6867,139,19,0,13,0
0,1,0,1,0,6755,5437,144,1229,35,11,1
1,0,1,0,0,385,471,139,248,0,13,0
0,1,0,1,0,102,223,144,1229,35,11,1
1,0,1,0,0,185,2103,139,248,0,13,0
0,1,0,1,0,104,159,144,1229,35,11,1
0,1,0,1,0,933,907,144,1229,35,11,1
0,1,0,1,0,2046,952,144,1229,35,11,1
0,1,0,1,0,2765,2998,144,1229,35,11,1
0,1,0,1,0,42,53,144,1229,35,11,1
0,1,0,1,0,436,1727,144,1229,35,11,1
0,1,0,1,0,336,118,144,1229,35,11,1
1,0,1,0,0,966,1584,139,19,0,13,0
0,1,0,1,0,1279,450,144,1229,35,11,1
0,1,0,1,0,647,2725,144,1229,35,11,1
1,0,1,0,0,1386,634,139,248,0,13,0
1,0,1,0,0,2890,4954,139,248,0,13,0
1,0,1,0,0,2309,4921,139,248,0,13,0
0,1,0,1,0,129,475,144,1229,35,11,1
0,1,0,1,0,1784,1739,144,1229,35,11,1
1,0,1,0,0,1126,2169,139,19,0,13,0
1,0,1,0,0,1160,4988,139,248,0,13,0
0,1,0,1,0,242,328,144,1229,35,11,1
1,0,1,0,0,96,360,139,248,0,13,0
1,0,1,0,0,3280,4700,139,248,0,13,0
1,0,1,0,0,245,1044,139,248,0,13,0
0,1,0,1,0,96,73,144,1229,35,11,1
1,0,1,0,0,4610,4995,139,248,0,13,0
1,0,1,0,0,935,1567,139,248,0,13,0
1,0,1,0,0,14685,12195,139,248,0,13,0
0,1,0,1,0,85,684,144,1229,35,11,1
0,1,0,1,0,90,96,144,1229,35,11,1
1,0,1,0,0,6086,6693,139,19,0,13,0
0,1,0,1,0,77,178,144,1229,35,11,1
1,0,1,0,0,177,140,139,19,0,13,0
0,1,0,1,0,731,2766,144,1229,35,11,1
0,1,0,1,0,189,492,144,1229,35,11,1
0,1,0,1,0,24,594,144,1229,35,11,1
1,0,1,0,0,3192,1873,139,19,0,13,0
1,0,1,0,0,263,713,139,19,0,13,0
1,0,1,0,0,774,662,139,248,0,13,0
1,0,1,0,0,805,1576,139,248,0,13,0
1,0,1,0,0,2311,3341,139,19,0,13,0
1,0,1,0,0,5563,5869,139,248,0,13,0
1,0,1,0,0,2273,3861,139,248,0,13,0
0,1,0,1,0,285,82,144,1229,35,11,1
1,0,1,0,0,574,1426,139,248,0,13,0
0,1,0,1,0,619,978,144,1229,35,11,1
0,1,0,1,0,18252,13713,144,1229,35,11,1
0,1,0,1,0,16,278,144,1229,35,11,1
1,0,1,0,0,1650,1769,139,248,0,13,0
1,0,1,0,0,2272,2675,139,19,0,13,0
1,0,1,0,0,635,4396,139,248,0,13,0
1,0,1,0,0,189,1383,139,19,0,13,0
1,0,1,0,0,4092,4301,139,248,0,13,0
0,1,0,1,0,317,1348,144,1229,35,11,1
1,0,1,0,66,90542,13677,140,19,0,0,0
1,0,1,0,0,29,199,139,248,0,13,0
0,1,0,1,0,3247,546,144,1229,35,11,1
0,1,0,1,0,125,838,144,1229,35,11,1
1,0,1,0,808,90542,13677,140,248,0,0,0
0,1,0,1,0,61,175,144,1229,35,11,1
0,1,0,1,0,153,413,144,1229,35,11,1
0,1,0,1,0,161,295,144,1229,35,11,1
0,1,0,1,0,549,2356,140,0,0,0,0
0,1,0,1,1,29,50,140,1,0,100,0
0,1,0,1,0,1855,1181,144,1229,35,11,1
0,1,0,1,0,974,804,144,1229,35,11,1
0,1,0,1,0,81,948,144,1229,35,11,1
1,0,1,0,0,723,669,140,78,23,14,0
0,1,0,1,0,412,557,144,1229,35,11,1
0,1,0,1,0,2310,4987,144,1229,35,11,1
0,1,0,1,0,569,21,144,1229,35,11,1
0,1,0,1,0,61,103,144,1229,35,11,1
0,1,0,1,0,469,689,144,1229,35,11,1
0,1,0,1,0,227,456,144,1229,35,11,1
0,1,0,1,0,1892,738,144,1229,35,11,1
0,1,0,1,0,1009,323,144,1229,35,11,1
0,1,0,1,0,618,566,144,1229,35,11,1
0,1,0,1,0,16,801,144,1229,35,11,1
0,1,0,1,0,1324,304,144,1229,35,11,1
0,1,0,1,0,25,224,144,1229,35,11,1
0,1,0,1,0,589,275,144,1229,35,11,1
0,1,1,0,0,3,78,140,0,0,8,0
0,1,0,1,0,307,815,144,1229,35,11,1
0,1,0,1,0,41,229,144,1229,35,11,1
0,1,0,1,0,4875,3928,144,1229,35,11,1
0,1,0,1,0,381,3930,144,1229,35,11,1
0,1,0,1,0,213,346,144,1229,35,11,1
0,1,0,1,0,1117,1167,144,1229,35,11,1
0,1,0,1,0,534,257,144,1229,35,11,1
0,1,0,1,0,62,53,144,1229,35,11,1
0,1,0,1,0,325,822,144,1229,35,11,1
0,1,0,1,0,2051,2792,144,1229,35,11,1
0,1,0,1,0,236,225,144,1229,35,11,1
0,1,0,1,0,3,168,144,1229,35,11,1
0,1,0,1,0,75,199,144,1229,35,11,1
0,1,0,1,0,72,464,144,1229,35,11,1
0,1,0,1,0,41,117,144,1229,35,11,1
0,1,0,1,0,29,329,144,1229,35,11,1
0,1,0,1,0,194,613,144,1229,35,11,1
0,1,0,1,0,460,1109,144,1229,35,11,1
0,1,0,1,0,62,211,144,1229,35,11,1
0,1,0,1,0,646,2042,144,1229,35,11,1
0,1,0,1,0,410,299,144,1229,35,11,1
0,1,0,1,0,675,910,144,1229,35,11,1
0,1,0,1,0,165,113,144,1229,35,11,1
0,1,0,1,0,170,331,144,1229,35,11,1
0,1,0,1,0,170,707,144,1229,35,11,1
0,1,0,1,0,16,245,144,1229,35,11,1
0,1,0,1,0,1089,424,144,1229,35,11,1
0,1,0,1,0,510,256,144,1229,35,11,1
0,1,0,1,0,335,2574,144,1229,35,11,1
0,1,0,1,0,0,24,144,1229,35,11,1
0,1,0,1,0,345,485,144,1229,35,11,1
0,1,0,1,0,313,309,144,1229,35,11,1
0,1,0,1,0,213,2235,144,1229,35,11,1
0,1,0,1,0,1633,4956,144,1229,35,11,1
0,1,0,1,0,628,496,144,1229,35,11,1
0,1,0,1,0,615,561,144,1229,35,11,1
0,1,0,1,0,3717,607,144,1229,35,11,1
0,1,0,1,0,84,274,144,1229,35,11,1
0,1,0,1,0,16778,895,144,1229,35,11,1
0,1,0,1,0,474,607,144,1229,35,11,1
0,1,0,1,0,143,1336,144,1229,35,11,1
0,1,0,1,0,32,102,144,1229,35,11,1
0,1,0,1,0,185,2663,144,1229,35,11,1
0,1,0,1,0,3045,2758,144,1229,35,11,1
0,1,0,1,0,206,1092,144,1229,35,11,1
0,1,0,1,0,440,1024,144,1229,35,11,1
0,1,0,1,0,606,312,144,1229,35,11,1
0,1,0,1,0,17,415,144,1229,35,11,1
0,1,0,1,0,389,292,144,1229,35,11,1
0,1,1,0,0,21839,7541,140,0,0,54,0
0,1,0,1,0,1165,4745,144,1229,35,11,1
0,1,0,1,0,11848,181,144,1229,35,11,1
0,1,0,1,0,16,192,144,1229,35,11,1
0,1,0,1,0,308,398,144,1229,35,11,1
0,1,0,1,0,234,401,144,1229,35,11,1
0,1,0,1,0,19,91,144,1229,35,11,1
0,1,0,1,0,1990,480,144,1229,35,11,1
0,1,0,1,0,1572,1686,144,1229,35,11,1
0,1,0,1,0,12,63,144,1229,35,11,1
0,1,0,1,0,980,2161,144,1229,35,11,1
0,1,0,1,0,42,322,144,1229,35,11,1
0,1,0,1,0,105,135,144,1229,35,11,1
0,1,0,1,0,155,321,144,1229,35,11,1
0,1,0,1,0,54,262,144,1229,35,11,1
0,1,0,1,0,97,269,144,1229,35,11,1
0,1,0,1,0,3765,4008,144,1229,35,11,1
0,1,0,1,0,1081,590,144,1229,35,11,1
0,1,0,1,0,108439,1303,144,1229,35,11,1
0,1,0,1,0,268,589,144,1229,35,11,1
0,1,0,1,0,34,807,144,1229,35,11,1
0,1,0,1,0,33,209,144,1229,35,11,1
0,1,0,1,0,308,498,144,1229,35,11,1
0,1,0,1,0,193,73,144,1229,35,11,1
0,1,0,1,0,58,398,144,1229,35,11,1
0,1,0,1,0,34,509,144,1229,35,11,1
0,1,0,1,0,37142,9531,144,1229,35,11,1
0,1,0,1,0,11,115,144,1229,35,11,1
0,1,0,1,0,10,106,144,1229,35,11,1
0,1,0,1,0,247,1182,144,1229,35,11,1
0,1,0,1,0,67,219,144,1229,35,11,1
0,1,0,1,0,121,376,144,1229,35,11,1
0,1,0,1,0,349,300,144,1229,35,11,1
0,1,0,1,0,5,71,144,1229,35,11,1
0,1,0,1,0,497,489,144,1229,35,11,1
0,1,0,1,0,39,1066,144,1229,35,11,1
0,1,0,1,0,446,87,144,1229,35,11,1
0,1,0,1,0,203,731,144,1229,35,11,1
0,1,0,1,0,61,160,144,1229,35,11,1
0,1,0,1,0,16,95,144,1229,35,11,1
0,1,0,1,0,230,726,144,1229,35,11,1
0,1,0,1,0,72,655,144,1229,35,11,1
0,1,0,1,0,35,556,144,1229,35,11,1
0,1,0,1,0,1213,2243,144,1229,35,11,1
0,1,0,1,0,3416,1065,144,1229,35,11,1
0,1,0,1,0,449,106,144,1229,35,11,1
0,1,0,1,0,45125,2871,144,1229,35,11,1
0,1,0,1,0,546,293,144,1229,35,11,1
0,1,0,1,2686,240586,27406,144,1229,35,0,1
0,1,0,1,0,28,55,140,0,0,12,0
1,0,0,1,1,238,761,141,0,14,9,0
1,0,1,0,0,1929,2794,136,0,16,0,0
0,1,0,1,0,1023,438,140,0,13,50,0
0,1,0,1,0,4570,824,144,16,14,24,0
0,1,0,1,1,3,32,131,0,0,12,0
0,1,0,1,0,411,1426,144,16,14,24,0
0,1,0,1,0,72,206,115,0,0,35,0
0,1,0,1,0,64,562,129,0,0,103,0
1,0,0,1,0,47,77,144,23,0,12,0
1,0,0,1,0,1268,1092,144,23,0,12,0
0,1,0,1,0,112,400,132,0,0,35,0
0,1,0,1,1,238,761,142,0,42,0,0
1,0,0,1,0,153,22,140,5,7,15,0
0,1,0,1,0,0,21,139,0,0,12,0
0,1,0,1,1,286,1523,139,0,44,6,0
1,0,1,0,1,361,876,140,0,0,72,0
0,1,0,1,0,81,480,140,0,0,83,0
0,1,0,1,0,41,257,140,1,0,24,0
0,1,0,1,1,84,152,140,1,0,11,0
1,0,1,0,0,295,56,137,0,0,0,0
0,1,0,1,0,26,289,140,0,0,74,0
1,0,1,0,1,2,35,140,0,0,11,0
1,0,0,1,0,9,176,148,0,0,25,0
0,1,0,1,0,6,3,140,9,0,35,0
1,0,1,0,0,1094,4958,140,0,0,26,0
0,1,1,0,1,2,32,131,0,0,37,0
0,1,0,1,2,184,1317,140,0,19,14,0
0,1,0,1,0,6,232,140,0,35,14,0
0,1,1,0,1,2834,681,113,0,0,41,0
0,1,0,1,0,147,77,140,0,12,0,0
0,1,0,1,0,1495,1497,139,2,11,37,0
1,0,1,0,0,1,12,140,0,0,12,0
1,0,0,1,0,2030,4971,140,3,11,61,0
1,0,0,1,0,479,1464,140,2,7,19,0
0,1,0,1,0,157,806,139,2,11,37,0
1,0,0,1,0,1769,4977,140,2,7,19,0
1,0,0,1,6,844,120,140,2,7,11,0
0,1,0,1,6,3061,2648,140,2,11,25,0
0,1,0,1,0,153,343,144,0,7,9,0
0,1,0,1,0,153,343,140,0,7,61,0
1,0,0,1,1,2547,518,140,0,0,27,0
1,0,0,1,0,1164,1028,140,3,11,61,0
1,0,0,1,2,2030,4971,138,1,11,48,0
1,0,0,1,3,2030,4971,127,3,11,37,0
0,1,0,1,0,453,1528,140,5005,0,26,1
1,0,1,0,0,109,1224,139,1,0,43,0
1,0,0,1,1,9,37,139,0,0,55,0
0,1,0,1,0,3,121,138,0,0,59,0
0,1,0,1,0,20,59,140,0,0,42,0
1,0,0,1,0,147,155,140,0,0,42,0
0,1,0,1,0,3576,247,140,4,0,116,0
0,1,0,1,1,238,761,139,0,8,12,0
0,1,1,0,0,5969,5089,140,0,0,33,0
1,0,1,0,0,188,662,140,0,7,12,0
0,1,0,1,3,22,218,140,0,0,21,0
0,1,0,1,1,238,761,140,0,9,0,0
0,1,1,0,0,842,442,140,14,0,29,0
1,0,0,1,1,4,85,140,0,0,12,0
0,1,1,0,0,278,1047,132,0,7,31,0
1,0,0,1,0,68,162,140,0,0,49,0
1,0,1,0,0,18,180,140,8,7,10,0
0,1,0,1,0,206,180,139,0,0,39,0
0,1,0,1,0,17,101,129,0,0,28,0
0,1,0,1,0,639,2281,144,16,14,24,0
0,1,0,1,0,206,180,140,0,0,22,0
0,1,1,0,0,424,546,140,14,0,29,0
0,1,1,0,0,2049,1944,140,14,0,29,0
0,1,1,0,0,95,361,140,14,0,29,0
0,1,1,0,0,5162,589,140,3,5,9,0
1,0,1,0,0,389,1249,140,0,0,22,0
1,0,1,0,5,389,1249,140,1,0,33,0
1,0,1,0,0,213,2235,140,5,0,39,0
1,0,1,0,0,602,477,140,8,7,10,0
1,0,1,0,0,30,168,140,5,0,39,0
1,0,0,1,0,150,262,140,1283,0,53,1
1,0,1,0,0,643,251,140,5,0,39,0
1,0,1,0,0,466,300,140,8,7,10,0
1,0,1,0,0,2805,108,140,8,7,10,0
1,0,1,0,0,7492,6943,140,5,0,39,0
1,0,1,0,0,4961,1088,140,8,7,10,0
1,0,1,0,0,26,166,140,8,7,10,0
0,1,1,0,0,111,1343,140,14,0,29,0
0,1,1,0,0,1085,1624,140,14,0,29,0
1,0,1,0,0,3685,1380,140,8,7,10,0
1,0,1,0,19,1721,309,140,8,7,0,0
1,0,1,0,18,1081,1108,139,5,0,22,0
0,1,1,0,0,1142,2357,140,14,0,29,0
1,0,1,0,0,56,195,140,1,4,9,0
0,1,1,0,0,979,2599,140,14,0,29,0
0,1,0,1,0,92,185,140,0,0,74,0
1,0,1,0,1,92,185,140,0,0,55,0
0,1,0,1,0,254,226,139,6,15,81,0
0,1,0,1,0,72,60,139,6,15,81,0
0,1,1,0,0,1522,1004,140,14,0,29,0
